Boids()
Step 2159, 72 has arrived, 11 collisions
Step 2160, 72 has arrived, 11 collisions
Step 2161, 72 has arrived, 11 collisions
Drone 54 has arrived
Step 2162, 73 has arrived, 11 collisions
Step 2163, 73 has arrived, 11 collisions
Step 2164, 73 has arrived, 11 collisions
Step 2165, 73 has arrived, 11 collisions
Step 2166, 73 has arrived, 11 collisions
Step 2167, 73 has arrived, 11 collisions
Step 2168, 73 has arrived, 11 collisions
Step 2169, 73 has arrived, 11 collisions
Step 2170, 73 has arrived, 11 collisions
Step 2171, 73 has arrived, 11 collisions
Step 2172, 73 has arrived, 11 collisions
Step 2173, 73 has arrived, 11 collisions
Step 2174, 73 has arrived, 11 collisions
Step 2175, 73 has arrived, 11 collisions
Step 2176, 73 has arrived, 11 collisions
Step 2177, 73 has arrived, 11 collisions
Step 2178, 73 has arrived, 11 collisions
Step 2179, 73 has arrived, 11 collisions
Step 2180, 73 has arrived, 11 collisions
Step 2181, 73 has arrived, 11 collisions
Step 2182, 73 has arrived, 11 collisions
Step 2183, 73 has arrived, 11 collisions
Step 2184, 73 has arrived, 11 collisions
Step 2185, 73 has arrived, 11 collisions
Step 2186, 73 has arrived, 11 collisions
Drone 34 has arrived
Step 2187, 74 has arrived, 11 collisions
Step 2188, 74 has arrived, 11 collisions
Step 2189, 74 has arrived, 11 collisions
Step 2190, 74 has arrived, 11 collisions
Step 2191, 74 has arrived, 11 collisions
Step 2192, 74 has arrived, 11 collisions
Step 2193, 74 has arrived, 11 collisions
Step 2194, 74 has arrived, 11 collisions
Step 2195, 74 has arrived, 11 collisions
Step 2196, 74 has arrived, 11 collisions
Step 2197, 74 has arrived, 11 collisions
Step 2198, 74 has arrived, 11 collisions
Step 2199, 74 has arrived, 11 collisions
Step 2200, 74 has arrived, 11 collisions
Step 2201, 74 has arrived, 11 collisions
Step 2202, 74 has arrived, 11 collisions
Step 2203, 74 has arrived, 11 collisions
Step 2204, 74 has arrived, 11 collisions
Step 2205, 74 has arrived, 11 collisions
Step 2206, 74 has arrived, 11 collisions
Step 2207, 74 has arrived, 11 collisions
Drone 68 has arrived
Step 2208, 75 has arrived, 11 collisions
Step 2209, 75 has arrived, 11 collisions
Step 2210, 75 has arrived, 11 collisions
Step 2211, 75 has arrived, 11 collisions
Step 2212, 75 has arrived, 11 collisions
Step 2213, 75 has arrived, 11 collisions
Step 2214, 75 has arrived, 11 collisions
Step 2215, 75 has arrived, 11 collisions
Step 2216, 75 has arrived, 11 collisions
Step 2217, 75 has arrived, 11 collisions
Drone 85 has arrived
Step 2218, 76 has arrived, 11 collisions
Step 2219, 76 has arrived, 11 collisions
Step 2220, 76 has arrived, 11 collisions
Step 2221, 76 has arrived, 11 collisions
Step 2222, 76 has arrived, 11 collisions
Step 2223, 76 has arrived, 11 collisions
Step 2224, 76 has arrived, 11 collisions
Step 2225, 76 has arrived, 11 collisions
Step 2226, 76 has arrived, 11 collisions
Step 2227, 76 has arrived, 11 collisions
Step 2228, 76 has arrived, 11 collisions
Step 2229, 76 has arrived, 11 collisions
Step 2230, 76 has arrived, 11 collisions
Step 2231, 76 has arrived, 11 collisions
Step 2232, 76 has arrived, 11 collisions
Step 2233, 76 has arrived, 11 collisions
Step 2234, 76 has arrived, 11 collisions
Step 2235, 76 has arrived, 11 collisions
Step 2236, 76 has arrived, 11 collisions
Step 2237, 76 has arrived, 11 collisions
Step 2238, 76 has arrived, 11 collisions
Step 2239, 76 has arrived, 11 collisions
Step 2240, 76 has arrived, 11 collisions
Step 2241, 76 has arrived, 11 collisions
Step 2242, 76 has arrived, 11 collisions
Step 2243, 76 has arrived, 11 collisions
Step 2244, 76 has arrived, 11 collisions
Step 2245, 76 has arrived, 11 collisions
Step 2246, 76 has arrived, 11 collisions
Step 2247, 76 has arrived, 11 collisions
Step 2248, 76 has arrived, 11 collisions
Step 2249, 76 has arrived, 11 collisions
Step 2250, 76 has arrived, 11 collisions
Step 2251, 76 has arrived, 11 collisions
Step 2252, 76 has arrived, 11 collisions
Step 2253, 76 has arrived, 11 collisions
Step 2254, 76 has arrived, 11 collisions
Step 2255, 76 has arrived, 11 collisions
Step 2256, 76 has arrived, 11 collisions
Step 2257, 76 has arrived, 11 collisions
Step 2258, 76 has arrived, 11 collisions
Step 2259, 76 has arrived, 11 collisions
Step 2260, 76 has arrived, 11 collisions
Step 2261, 76 has arrived, 11 collisions
Step 2262, 76 has arrived, 11 collisions
Step 2263, 76 has arrived, 11 collisions
Step 2264, 76 has arrived, 11 collisions
Step 2265, 76 has arrived, 11 collisions
Step 2266, 76 has arrived, 11 collisions
Step 2267, 76 has arrived, 11 collisions
Step 2268, 76 has arrived, 11 collisions
Step 2269, 76 has arrived, 11 collisions
Step 2270, 76 has arrived, 11 collisions
Step 2271, 76 has arrived, 11 collisions
Step 2272, 76 has arrived, 11 collisions
Step 2273, 76 has arrived, 11 collisions
Step 2274, 76 has arrived, 11 collisions
Step 2275, 76 has arrived, 11 collisions
Step 2276, 76 has arrived, 11 collisions
Step 2277, 76 has arrived, 11 collisions
Step 2278, 76 has arrived, 11 collisions
Step 2279, 76 has arrived, 11 collisions
Step 2280, 76 has arrived, 11 collisions
Step 2281, 76 has arrived, 11 collisions
Step 2282, 76 has arrived, 11 collisions
Step 2283, 76 has arrived, 11 collisions
Step 2284, 76 has arrived, 11 collisions
Step 2285, 76 has arrived, 11 collisions
Step 2286, 76 has arrived, 11 collisions
Drone 46 has arrived
Step 2287, 77 has arrived, 11 collisions
Step 2288, 77 has arrived, 11 collisions
Step 2289, 77 has arrived, 11 collisions
Step 2290, 77 has arrived, 11 collisions
Drone 63 has arrived
Step 2291, 78 has arrived, 11 collisions
Step 2292, 78 has arrived, 11 collisions
Step 2293, 78 has arrived, 11 collisions
Step 2294, 78 has arrived, 11 collisions
Step 2295, 78 has arrived, 11 collisions
Step 2296, 78 has arrived, 11 collisions
Step 2297, 78 has arrived, 11 collisions
Step 2298, 78 has arrived, 11 collisions
Step 2299, 78 has arrived, 11 collisions
Step 2300, 78 has arrived, 11 collisions
Step 2301, 78 has arrived, 11 collisions
Step 2302, 78 has arrived, 11 collisions
Step 2303, 78 has arrived, 11 collisions
Drone 28 has arrived
Step 2304, 79 has arrived, 11 collisions
Step 2305, 79 has arrived, 11 collisions
Step 2306, 79 has arrived, 11 collisions
Step 2307, 79 has arrived, 11 collisions
Step 2308, 79 has arrived, 11 collisions
Step 2309, 79 has arrived, 11 collisions
Drone 89 has arrived
Step 2310, 80 has arrived, 11 collisions
Step 2311, 80 has arrived, 11 collisions
Step 2312, 80 has arrived, 11 collisions
Step 2313, 80 has arrived, 11 collisions
Step 2314, 80 has arrived, 11 collisions
Step 2315, 80 has arrived, 11 collisions
Step 2316, 80 has arrived, 11 collisions
Step 2317, 80 has arrived, 11 collisions
Step 2318, 80 has arrived, 11 collisions
Step 2319, 80 has arrived, 11 collisions
Step 2320, 80 has arrived, 11 collisions
Step 2321, 80 has arrived, 11 collisions
Step 2322, 80 has arrived, 11 collisions
Step 2323, 80 has arrived, 11 collisions
Step 2324, 80 has arrived, 11 collisions
Step 2325, 80 has arrived, 11 collisions
Step 2326, 80 has arrived, 11 collisions
Step 2327, 80 has arrived, 11 collisions
Step 2328, 80 has arrived, 11 collisions
Drone 26 has arrived
Step 2329, 81 has arrived, 11 collisions
Step 2330, 81 has arrived, 11 collisions
Step 2331, 81 has arrived, 11 collisions
Step 2332, 81 has arrived, 11 collisions
Step 2333, 81 has arrived, 11 collisions
Step 2334, 81 has arrived, 11 collisions
Step 2335, 81 has arrived, 11 collisions
Step 2336, 81 has arrived, 11 collisions
Step 2337, 81 has arrived, 11 collisions
Step 2338, 81 has arrived, 11 collisions
Step 2339, 81 has arrived, 11 collisions
Step 2340, 81 has arrived, 11 collisions
Step 2341, 81 has arrived, 11 collisions
Step 2342, 81 has arrived, 11 collisions
Step 2343, 81 has arrived, 11 collisions
Step 2344, 81 has arrived, 11 collisions
Step 2345, 81 has arrived, 11 collisions
Step 2346, 81 has arrived, 11 collisions
Step 2347, 81 has arrived, 11 collisions
Step 2348, 81 has arrived, 11 collisions
Step 2349, 81 has arrived, 11 collisions
Step 2350, 81 has arrived, 11 collisions
Step 2351, 81 has arrived, 11 collisions
Step 2352, 81 has arrived, 11 collisions
Step 2353, 81 has arrived, 11 collisions
Step 2354, 81 has arrived, 11 collisions
Step 2355, 81 has arrived, 11 collisions
Step 2356, 81 has arrived, 11 collisions
Step 2357, 81 has arrived, 11 collisions
Step 2358, 81 has arrived, 11 collisions
Step 2359, 81 has arrived, 11 collisions
Step 2360, 81 has arrived, 11 collisions
Step 2361, 81 has arrived, 11 collisions
Step 2362, 81 has arrived, 11 collisions
Step 2363, 81 has arrived, 11 collisions
Step 2364, 81 has arrived, 11 collisions
Step 2365, 81 has arrived, 11 collisions
Step 2366, 81 has arrived, 11 collisions
Step 2367, 81 has arrived, 11 collisions
Step 2368, 81 has arrived, 11 collisions
Step 2369, 81 has arrived, 11 collisions
Step 2370, 81 has arrived, 11 collisions
Step 2371, 81 has arrived, 11 collisions
Step 2372, 81 has arrived, 11 collisions
Step 2373, 81 has arrived, 11 collisions
Step 2374, 81 has arrived, 11 collisions
Step 2375, 81 has arrived, 11 collisions
Step 2376, 81 has arrived, 11 collisions
Step 2377, 81 has arrived, 11 collisions
Step 2378, 81 has arrived, 11 collisions
Step 2379, 81 has arrived, 11 collisions
Step 2380, 81 has arrived, 11 collisions
Step 2381, 81 has arrived, 11 collisions
Step 2382, 81 has arrived, 11 collisions
Step 2383, 81 has arrived, 11 collisions
Step 2384, 81 has arrived, 11 collisions
Step 2385, 81 has arrived, 11 collisions
Step 2386, 81 has arrived, 11 collisions
Step 2387, 81 has arrived, 11 collisions
Step 2388, 81 has arrived, 11 collisions
Step 2389, 81 has arrived, 11 collisions
Step 2390, 81 has arrived, 11 collisions
Step 2391, 81 has arrived, 11 collisions
Step 2392, 81 has arrived, 11 collisions
Step 2393, 81 has arrived, 11 collisions
Step 2394, 81 has arrived, 11 collisions
Step 2395, 81 has arrived, 11 collisions
Step 2396, 81 has arrived, 11 collisions
Step 2397, 81 has arrived, 11 collisions
Step 2398, 81 has arrived, 11 collisions
Step 2399, 81 has arrived, 11 collisions
Step 2400, 81 has arrived, 11 collisions
Drone 57 has arrived
Step 2401, 82 has arrived, 11 collisions
Step 2402, 82 has arrived, 11 collisions
Step 2403, 82 has arrived, 11 collisions
Step 2404, 82 has arrived, 11 collisions
Step 2405, 82 has arrived, 11 collisions
Step 2406, 82 has arrived, 11 collisions
Step 2407, 82 has arrived, 11 collisions
Step 2408, 82 has arrived, 11 collisions
Step 2409, 82 has arrived, 11 collisions
Step 2410, 82 has arrived, 11 collisions
Step 2411, 82 has arrived, 11 collisions
Step 2412, 82 has arrived, 11 collisions
Step 2413, 82 has arrived, 11 collisions
Step 2414, 82 has arrived, 11 collisions
Step 2415, 82 has arrived, 11 collisions
Step 2416, 82 has arrived, 11 collisions
Step 2417, 82 has arrived, 11 collisions
Step 2418, 82 has arrived, 11 collisions
Step 2419, 82 has arrived, 11 collisions
Step 2420, 82 has arrived, 11 collisions
Step 2421, 82 has arrived, 11 collisions
Step 2422, 82 has arrived, 11 collisions
Step 2423, 82 has arrived, 11 collisions
Step 2424, 82 has arrived, 11 collisions
Step 2425, 82 has arrived, 11 collisions
Step 2426, 82 has arrived, 11 collisions
Step 2427, 82 has arrived, 11 collisions
Step 2428, 82 has arrived, 11 collisions
Step 2429, 82 has arrived, 11 collisions
Step 2430, 82 has arrived, 11 collisions
Step 2431, 82 has arrived, 11 collisions
Step 2432, 82 has arrived, 11 collisions
Step 2433, 82 has arrived, 11 collisions
Step 2434, 82 has arrived, 11 collisions
Step 2435, 82 has arrived, 11 collisions
Step 2436, 82 has arrived, 11 collisions
Step 2437, 82 has arrived, 11 collisions
Step 2438, 82 has arrived, 11 collisions
Step 2439, 82 has arrived, 11 collisions
Step 2440, 82 has arrived, 11 collisions
Step 2441, 82 has arrived, 11 collisions
Step 2442, 82 has arrived, 11 collisions
Step 2443, 82 has arrived, 11 collisions
Step 2444, 82 has arrived, 11 collisions
Step 2445, 82 has arrived, 11 collisions
Step 2446, 82 has arrived, 11 collisions
Step 2447, 82 has arrived, 11 collisions
Step 2448, 82 has arrived, 11 collisions
Step 2449, 82 has arrived, 11 collisions
Step 2450, 82 has arrived, 11 collisions
Step 2451, 82 has arrived, 11 collisions
Step 2452, 82 has arrived, 11 collisions
Step 2453, 82 has arrived, 11 collisions
Step 2454, 82 has arrived, 11 collisions
Step 2455, 82 has arrived, 11 collisions
Step 2456, 82 has arrived, 11 collisions
Step 2457, 82 has arrived, 11 collisions
Step 2458, 82 has arrived, 11 collisions
Step 2459, 82 has arrived, 11 collisions
Step 2460, 82 has arrived, 11 collisions
Step 2461, 82 has arrived, 11 collisions
Step 2462, 82 has arrived, 11 collisions
Step 2463, 82 has arrived, 11 collisions
Step 2464, 82 has arrived, 11 collisions
Step 2465, 82 has arrived, 11 collisions
Step 2466, 82 has arrived, 11 collisions
Step 2467, 82 has arrived, 11 collisions
Step 2468, 82 has arrived, 11 collisions
Step 2469, 82 has arrived, 11 collisions
Step 2470, 82 has arrived, 11 collisions
Step 2471, 82 has arrived, 11 collisions
Step 2472, 82 has arrived, 11 collisions
Step 2473, 82 has arrived, 11 collisions
Step 2474, 82 has arrived, 11 collisions
Step 2475, 82 has arrived, 11 collisions
Step 2476, 82 has arrived, 11 collisions
Step 2477, 82 has arrived, 11 collisions
Step 2478, 82 has arrived, 11 collisions
Step 2479, 82 has arrived, 11 collisions
Step 2480, 82 has arrived, 11 collisions
Step 2481, 82 has arrived, 11 collisions
Step 2482, 82 has arrived, 11 collisions
Step 2483, 82 has arrived, 11 collisions
Step 2484, 82 has arrived, 11 collisions
Step 2485, 82 has arrived, 11 collisions
Step 2486, 82 has arrived, 11 collisions
Step 2487, 82 has arrived, 11 collisions
Step 2488, 82 has arrived, 11 collisions
Step 2489, 82 has arrived, 11 collisions
Step 2490, 82 has arrived, 11 collisions
Step 2491, 82 has arrived, 11 collisions
Step 2492, 82 has arrived, 11 collisions
Step 2493, 82 has arrived, 11 collisions
Step 2494, 82 has arrived, 11 collisions
Step 2495, 82 has arrived, 11 collisions
Step 2496, 82 has arrived, 11 collisions
Step 2497, 82 has arrived, 11 collisions
Step 2498, 82 has arrived, 11 collisions
Step 2499, 82 has arrived, 11 collisions
Step 2500, 82 has arrived, 11 collisions
Step 2501, 82 has arrived, 11 collisions
Step 2502, 82 has arrived, 11 collisions
Step 2503, 82 has arrived, 11 collisions
Step 2504, 82 has arrived, 11 collisions
Step 2505, 82 has arrived, 11 collisions
Step 2506, 82 has arrived, 11 collisions
Step 2507, 82 has arrived, 11 collisions
Step 2508, 82 has arrived, 11 collisions
Step 2509, 82 has arrived, 11 collisions
Step 2510, 82 has arrived, 11 collisions
Step 2511, 82 has arrived, 11 collisions
Step 2512, 82 has arrived, 11 collisions
Step 2513, 82 has arrived, 11 collisions
Step 2514, 82 has arrived, 11 collisions
Step 2515, 82 has arrived, 11 collisions
Step 2516, 82 has arrived, 11 collisions
Step 2517, 82 has arrived, 11 collisions
Step 2518, 82 has arrived, 11 collisions
Step 2519, 82 has arrived, 11 collisions
Step 2520, 82 has arrived, 11 collisions
Step 2521, 82 has arrived, 11 collisions
Step 2522, 82 has arrived, 11 collisions
Step 2523, 82 has arrived, 11 collisions
Step 2524, 82 has arrived, 11 collisions
Step 2525, 82 has arrived, 11 collisions
Step 2526, 82 has arrived, 11 collisions
Step 2527, 82 has arrived, 11 collisions
Step 2528, 82 has arrived, 11 collisions
Step 2529, 82 has arrived, 11 collisions
Step 2530, 82 has arrived, 11 collisions
Step 2531, 82 has arrived, 11 collisions
Step 2532, 82 has arrived, 11 collisions
Step 2533, 82 has arrived, 11 collisions
Step 2534, 82 has arrived, 11 collisions
Step 2535, 82 has arrived, 11 collisions
Step 2536, 82 has arrived, 11 collisions
Step 2537, 82 has arrived, 11 collisions
Step 2538, 82 has arrived, 11 collisions
Step 2539, 82 has arrived, 11 collisions
Step 2540, 82 has arrived, 11 collisions
Step 2541, 82 has arrived, 11 collisions
Step 2542, 82 has arrived, 11 collisions
Step 2543, 82 has arrived, 11 collisions
Step 2544, 82 has arrived, 11 collisions
Step 2545, 82 has arrived, 11 collisions
Step 2546, 82 has arrived, 11 collisions
Step 2547, 82 has arrived, 11 collisions
Step 2548, 82 has arrived, 11 collisions
Step 2549, 82 has arrived, 11 collisions
Step 2550, 82 has arrived, 11 collisions
Step 2551, 82 has arrived, 11 collisions
Step 2552, 82 has arrived, 11 collisions
Step 2553, 82 has arrived, 11 collisions
Step 2554, 82 has arrived, 11 collisions
Step 2555, 82 has arrived, 11 collisions
Step 2556, 82 has arrived, 11 collisions
Step 2557, 82 has arrived, 11 collisions
Step 2558, 82 has arrived, 11 collisions
Step 2559, 82 has arrived, 11 collisions
Step 2560, 82 has arrived, 11 collisions
Step 2561, 82 has arrived, 11 collisions
Step 2562, 82 has arrived, 11 collisions
Step 2563, 82 has arrived, 11 collisions
Step 2564, 82 has arrived, 11 collisions
Step 2565, 82 has arrived, 11 collisions
Step 2566, 82 has arrived, 11 collisions
Step 2567, 82 has arrived, 11 collisions
Step 2568, 82 has arrived, 11 collisions
Step 2569, 82 has arrived, 11 collisions
Step 2570, 82 has arrived, 11 collisions
Step 2571, 82 has arrived, 11 collisions
Step 2572, 82 has arrived, 11 collisions
Step 2573, 82 has arrived, 11 collisions
Step 2574, 82 has arrived, 11 collisions
Step 2575, 82 has arrived, 11 collisions
Step 2576, 82 has arrived, 11 collisions
Step 2577, 82 has arrived, 11 collisions
Step 2578, 82 has arrived, 11 collisions
Step 2579, 82 has arrived, 11 collisions
Step 2580, 82 has arrived, 11 collisions
Step 2581, 82 has arrived, 11 collisions
Step 2582, 82 has arrived, 11 collisions
Step 2583, 82 has arrived, 11 collisions
Step 2584, 82 has arrived, 11 collisions
Step 2585, 82 has arrived, 11 collisions
Step 2586, 82 has arrived, 11 collisions
Step 2587, 82 has arrived, 11 collisions
Step 2588, 82 has arrived, 11 collisions
Step 2589, 82 has arrived, 11 collisions
Drone 57 Collided with drone 52 and removed
Step 2590, 82 has arrived, 11 collisions
Drone 52 Collided with drone 57 and removed
Collided with a static droneCollide! Times 12Step 2591, 82 has arrived, 12 collisions
Drone 52 has arrived
Step 2592, 83 has arrived, 12 collisions
Step 2593, 83 has arrived, 12 collisions
Step 2594, 83 has arrived, 12 collisions
Step 2595, 83 has arrived, 12 collisions
Step 2596, 83 has arrived, 12 collisions
Step 2597, 83 has arrived, 12 collisions
Step 2598, 83 has arrived, 12 collisions
Step 2599, 83 has arrived, 12 collisions
Step 2600, 83 has arrived, 12 collisions
Step 2601, 83 has arrived, 12 collisions
Step 2602, 83 has arrived, 12 collisions
Step 2603, 83 has arrived, 12 collisions
Step 2604, 83 has arrived, 12 collisions
Step 2605, 83 has arrived, 12 collisions
Step 2606, 83 has arrived, 12 collisions
Step 2607, 83 has arrived, 12 collisions
Step 2608, 83 has arrived, 12 collisions
Step 2609, 83 has arrived, 12 collisions
Step 2610, 83 has arrived, 12 collisions
Step 2611, 83 has arrived, 12 collisions
Step 2612, 83 has arrived, 12 collisions
Step 2613, 83 has arrived, 12 collisions
Step 2614, 83 has arrived, 12 collisions
Step 2615, 83 has arrived, 12 collisions
Step 2616, 83 has arrived, 12 collisions
Step 2617, 83 has arrived, 12 collisions
Step 2618, 83 has arrived, 12 collisions
Step 2619, 83 has arrived, 12 collisions
Step 2620, 83 has arrived, 12 collisions
Step 2621, 83 has arrived, 12 collisions
Step 2622, 83 has arrived, 12 collisions
Step 2623, 83 has arrived, 12 collisions
Step 2624, 83 has arrived, 12 collisions
Step 2625, 83 has arrived, 12 collisions
Step 2626, 83 has arrived, 12 collisions
Step 2627, 83 has arrived, 12 collisions
Step 2628, 83 has arrived, 12 collisions
Step 2629, 83 has arrived, 12 collisions
Step 2630, 83 has arrived, 12 collisions
Step 2631, 83 has arrived, 12 collisions
Step 2632, 83 has arrived, 12 collisions
Step 2633, 83 has arrived, 12 collisions
Step 2634, 83 has arrived, 12 collisions
Step 2635, 83 has arrived, 12 collisions
Step 2636, 83 has arrived, 12 collisions
Step 2637, 83 has arrived, 12 collisions
Step 2638, 83 has arrived, 12 collisions
Step 2639, 83 has arrived, 12 collisions
Step 2640, 83 has arrived, 12 collisions
Step 2641, 83 has arrived, 12 collisions
Step 2642, 83 has arrived, 12 collisions
Step 2643, 83 has arrived, 12 collisions
Step 2644, 83 has arrived, 12 collisions
Step 2645, 83 has arrived, 12 collisions
Step 2646, 83 has arrived, 12 collisions
Step 2647, 83 has arrived, 12 collisions
Step 2648, 83 has arrived, 12 collisions
Step 2649, 83 has arrived, 12 collisions
Step 2650, 83 has arrived, 12 collisions
Step 2651, 83 has arrived, 12 collisions
Step 2652, 83 has arrived, 12 collisions
Step 2653, 83 has arrived, 12 collisions
Step 2654, 83 has arrived, 12 collisions
Step 2655, 83 has arrived, 12 collisions
Step 2656, 83 has arrived, 12 collisions
Step 2657, 83 has arrived, 12 collisions
Step 2658, 83 has arrived, 12 collisions
Step 2659, 83 has arrived, 12 collisions
Step 2660, 83 has arrived, 12 collisions
Step 2661, 83 has arrived, 12 collisions
Step 2662, 83 has arrived, 12 collisions
Step 2663, 83 has arrived, 12 collisions
Step 2664, 83 has arrived, 12 collisions
Step 2665, 83 has arrived, 12 collisions
Step 2666, 83 has arrived, 12 collisions
Step 2667, 83 has arrived, 12 collisions
Step 2668, 83 has arrived, 12 collisions
Step 2669, 83 has arrived, 12 collisions
Step 2670, 83 has arrived, 12 collisions
Step 2671, 83 has arrived, 12 collisions
Step 2672, 83 has arrived, 12 collisions
Step 2673, 83 has arrived, 12 collisions
Step 2674, 83 has arrived, 12 collisions
Step 2675, 83 has arrived, 12 collisions
Step 2676, 83 has arrived, 12 collisions
Step 2677, 83 has arrived, 12 collisions
Step 2678, 83 has arrived, 12 collisions
Step 2679, 83 has arrived, 12 collisions
Step 2680, 83 has arrived, 12 collisions
Step 2681, 83 has arrived, 12 collisions
Step 2682, 83 has arrived, 12 collisions
Step 2683, 83 has arrived, 12 collisions
Step 2684, 83 has arrived, 12 collisions
Step 2685, 83 has arrived, 12 collisions
Step 2686, 83 has arrived, 12 collisions
Step 2687, 83 has arrived, 12 collisions
Step 2688, 83 has arrived, 12 collisions
Step 2689, 83 has arrived, 12 collisions
Step 2690, 83 has arrived, 12 collisions
Step 2691, 83 has arrived, 12 collisions
Step 2692, 83 has arrived, 12 collisions
Step 2693, 83 has arrived, 12 collisions
Step 2694, 83 has arrived, 12 collisions
Step 2695, 83 has arrived, 12 collisions
Step 2696, 83 has arrived, 12 collisions
Step 2697, 83 has arrived, 12 collisions
Step 2698, 83 has arrived, 12 collisions
Step 2699, 83 has arrived, 12 collisions
Step 2700, 83 has arrived, 12 collisions
Step 2701, 83 has arrived, 12 collisions
Step 2702, 83 has arrived, 12 collisions
Step 2703, 83 has arrived, 12 collisions
Step 2704, 83 has arrived, 12 collisions
Step 2705, 83 has arrived, 12 collisions
Step 2706, 83 has arrived, 12 collisions
Step 2707, 83 has arrived, 12 collisions
Step 2708, 83 has arrived, 12 collisions
Step 2709, 83 has arrived, 12 collisions
Step 2710, 83 has arrived, 12 collisions
Step 2711, 83 has arrived, 12 collisions
Step 2712, 83 has arrived, 12 collisions
Step 2713, 83 has arrived, 12 collisions
Step 2714, 83 has arrived, 12 collisions
Step 2715, 83 has arrived, 12 collisions
Step 2716, 83 has arrived, 12 collisions
Step 2717, 83 has arrived, 12 collisions
Step 2718, 83 has arrived, 12 collisions
Step 2719, 83 has arrived, 12 collisions
Step 2720, 83 has arrived, 12 collisions
Step 2721, 83 has arrived, 12 collisions
Step 2722, 83 has arrived, 12 collisions
Step 2723, 83 has arrived, 12 collisions
Step 2724, 83 has arrived, 12 collisions
Step 2725, 83 has arrived, 12 collisions
Step 2726, 83 has arrived, 12 collisions
Step 2727, 83 has arrived, 12 collisions
Step 2728, 83 has arrived, 12 collisions
Step 2729, 83 has arrived, 12 collisions
Step 2730, 83 has arrived, 12 collisions
Step 2731, 83 has arrived, 12 collisions
Step 2732, 83 has arrived, 12 collisions
Step 2733, 83 has arrived, 12 collisions
Step 2734, 83 has arrived, 12 collisions
Step 2735, 83 has arrived, 12 collisions
Step 2736, 83 has arrived, 12 collisions
Step 2737, 83 has arrived, 12 collisions
Step 2738, 83 has arrived, 12 collisions
Step 2739, 83 has arrived, 12 collisions
Step 2740, 83 has arrived, 12 collisions
Step 2741, 83 has arrived, 12 collisions
Step 2742, 83 has arrived, 12 collisions
Step 2743, 83 has arrived, 12 collisions
Step 2744, 83 has arrived, 12 collisions
Step 2745, 83 has arrived, 12 collisions
Step 2746, 83 has arrived, 12 collisions
Step 2747, 83 has arrived, 12 collisions
Step 2748, 83 has arrived, 12 collisions
Step 2749, 83 has arrived, 12 collisions
Step 2750, 83 has arrived, 12 collisions
Step 2751, 83 has arrived, 12 collisions
Step 2752, 83 has arrived, 12 collisions
Step 2753, 83 has arrived, 12 collisions
Step 2754, 83 has arrived, 12 collisions
Step 2755, 83 has arrived, 12 collisions
Step 2756, 83 has arrived, 12 collisions
Step 2757, 83 has arrived, 12 collisions
Step 2758, 83 has arrived, 12 collisions
Step 2759, 83 has arrived, 12 collisions
Step 2760, 83 has arrived, 12 collisions
Step 2761, 83 has arrived, 12 collisions
Step 2762, 83 has arrived, 12 collisions
Step 2763, 83 has arrived, 12 collisions
Step 2764, 83 has arrived, 12 collisions
Step 2765, 83 has arrived, 12 collisions
Step 2766, 83 has arrived, 12 collisions
Step 2767, 83 has arrived, 12 collisions
Step 2768, 83 has arrived, 12 collisions
Step 2769, 83 has arrived, 12 collisions
Step 2770, 83 has arrived, 12 collisions
Step 2771, 83 has arrived, 12 collisions
Step 2772, 83 has arrived, 12 collisions
Step 2773, 83 has arrived, 12 collisions
Step 2774, 83 has arrived, 12 collisions
Step 2775, 83 has arrived, 12 collisions
Step 2776, 83 has arrived, 12 collisions
Step 2777, 83 has arrived, 12 collisions
Step 2778, 83 has arrived, 12 collisions
Step 2779, 83 has arrived, 12 collisions
Step 2780, 83 has arrived, 12 collisions
Step 2781, 83 has arrived, 12 collisions
Step 2782, 83 has arrived, 12 collisions
Step 2783, 83 has arrived, 12 collisions
Step 2784, 83 has arrived, 12 collisions
Step 2785, 83 has arrived, 12 collisions
Drone 48 has arrived
Step 2786, 84 has arrived, 12 collisions
Step 2787, 84 has arrived, 12 collisions
Step 2788, 84 has arrived, 12 collisions
Step 2789, 84 has arrived, 12 collisions
Step 2790, 84 has arrived, 12 collisions
Step 2791, 84 has arrived, 12 collisions
Step 2792, 84 has arrived, 12 collisions
Step 2793, 84 has arrived, 12 collisions
Step 2794, 84 has arrived, 12 collisions
Step 2795, 84 has arrived, 12 collisions
Step 2796, 84 has arrived, 12 collisions
Step 2797, 84 has arrived, 12 collisions
Step 2798, 84 has arrived, 12 collisions
Step 2799, 84 has arrived, 12 collisions
Step 2800, 84 has arrived, 12 collisions
Step 2801, 84 has arrived, 12 collisions
Step 2802, 84 has arrived, 12 collisions
Step 2803, 84 has arrived, 12 collisions
Step 2804, 84 has arrived, 12 collisions
Step 2805, 84 has arrived, 12 collisions
Step 2806, 84 has arrived, 12 collisions
Step 2807, 84 has arrived, 12 collisions
Step 2808, 84 has arrived, 12 collisions
Step 2809, 84 has arrived, 12 collisions
Step 2810, 84 has arrived, 12 collisions
Step 2811, 84 has arrived, 12 collisions
Step 2812, 84 has arrived, 12 collisions
Step 2813, 84 has arrived, 12 collisions
Step 2814, 84 has arrived, 12 collisions
Step 2815, 84 has arrived, 12 collisions
